LGA_CODE16,Year,BP,rsBP,BC,rsBC,CS,rsCS,VD,rsVD
12870,2011,19.25203095949044,0.20220588235294118,21.18083984399455,0.7352941176470589,11.997322971994596,0.7444852941176471,21.18083984399455,0.7352941176470589
12900,2011,19.243891183986708,0.20036764705882354,19.85377309049546,0.5422794117647058,11.99456389743664,0.7426470588235294,19.85377309049546,0.5422794117647058
12930,2011,23.36527625530389,0.6378676470588235,11.796556056477073,0.04044117647058824,7.4877483033421015,0.027573529411764705,11.796556056477073,0.04044117647058824
12950,2011,17.10543790147259,0.09375,18.534916000912723,0.3915441176470588,11.553385328699537,0.6268382352941176,18.534916000912723,0.3915441176470588
13010,2011,18.131034974034485,0.1488970588235294,27.21147505287956,0.9650735294117647,11.828983944097763,0.6911764705882353,27.21147505287956,0.9650735294117647
13310,2011,22.00852665378513,0.47794117647058826,21.425744031131675,0.7738970588235294,12.874463468552719,0.9007352941176471,21.425744031131675,0.7738970588235294
13340,2011,22.478774491369688,0.5386029411764706,19.577999770929623,0.5091911764705882,11.953979095251116,0.7242647058823529,19.577999770929623,0.5091911764705882
13450,2011,21.304510447505542,0.3786764705882353,17.125021318101712,0.24816176470588236,11.12679829012923,0.5110294117647058,17.125021318101712,0.24816176470588236
13550,2011,20.553572215428122,0.3382352941176471,20.07169497478222,0.5661764705882353,11.759469999961354,0.6801470588235294,20.07169497478222,0.5661764705882353
13660,2011,18.25597428455402,0.15625,21.827395474923296,0.8069852941176471,11.758257498298049,0.6783088235294118,21.827395474923296,0.8069852941176471
13800,2011,22.966340747218343,0.5827205882352942,20.17384784004433,0.5992647058823529,10.618012373559312,0.36580882352941174,20.17384784004433,0.5992647058823529
13850,2011,18.032074123222944,0.13786764705882354,20.091919035585864,0.5716911764705882,11.385229307357433,0.5661764705882353,20.091919035585864,0.5716911764705882
13910,2011,25.64259144935969,0.8308823529411765,17.81762146114883,0.30514705882352944,12.03459653596492,0.7518382352941176,17.81762146114883,0.30514705882352944
14000,2011,18.808092821622804,0.17830882352941177,15.06887024929536,0.10845588235294118,8.576319485424387,0.09191176470588236,15.06887024929536,0.10845588235294118
14100,2011,22.435111743934836,0.5330882352941176,19.67085604597753,0.5165441176470589,8.123509077677062,0.06985294117647059,19.67085604597753,0.5165441176470589
14170,2011,32.83509449966688,0.9834558823529411,16.02819371822613,0.15992647058823528,7.845235201820003,0.051470588235294115,16.02819371822613,0.15992647058823528
14200,2011,19.264455944350704,0.20588235294117646,19.517321109143115,0.49816176470588236,12.117404527624045,0.7683823529411765,19.517321109143115,0.49816176470588236
14300,2011,27.38716894036195,0.8970588235294118,20.812213753690685,0.6764705882352942,12.151868305728064,0.7757352941176471,20.812213753690685,0.6764705882352942
14350,2011,17.77731954201258,0.125,20.60886638478383,0.6305147058823529,12.440169851971737,0.8216911764705882,20.60886638478383,0.6305147058823529
14400,2011,15.761825272305252,0.058823529411764705,22.352166524824376,0.8419117647058824,12.65278440965123,0.8639705882352942,22.352166524824376,0.8419117647058824
14500,2011,12.074900166472212,0.012867647058823529,17.207229430720155,0.2555147058823529,8.069282197591829,0.06433823529411764,17.207229430720155,0.2555147058823529
14550,2011,16.59794157428203,0.07536764705882353,22.43840271233966,0.84375,11.023185637361593,0.4742647058823529,22.43840271233966,0.84375
14600,2011,19.206789447578526,0.1948529411764706,19.86280266568276,0.5441176470588235,11.993862514910887,0.7389705882352942,19.86280266568276,0.5441176470588235
14650,2011,21.00815181716176,0.3602941176470588,19.50616762292906,0.4963235294117647,11.240140631986465,0.5220588235294118,19.50616762292906,0.4963235294117647
14700,2011,24.299248508279252,0.7389705882352942,15.28640666544621,0.11397058823529412,7.565770142825795,0.03125,15.28640666544621,0.11397058823529412
14750,2011,22.319504735824335,0.5202205882352942,20.801071468146823,0.6746323529411765,11.481510187648958,0.6102941176470589,20.801071468146823,0.6746323529411765
14850,2011,15.023678400861721,0.042279411764705885,24.30212633334551,0.9172794117647058,12.238312664251533,0.78125,24.30212633334551,0.9172794117647058
14870,2011,17.740442737268214,0.1213235294117647,19.4354794991748,0.4889705882352941,11.814263269787707,0.6875,19.4354794991748,0.4889705882352941
14900,2011,25.43011300976477,0.8272058823529411,9.222862864270166,0.014705882352941176,8.117072050185048,0.06801470588235294,9.222862864270166,0.014705882352941176
14920,2011,19.51443804745523,0.22977941176470587,24.236242146337283,0.9154411764705882,11.699553110955032,0.6691176470588235,24.236242146337283,0.9154411764705882
14950,2011,17.663988239174092,0.11580882352941177,24.434811128442988,0.9227941176470589,10.922758964864755,0.4540441176470588,24.434811128442988,0.9227941176470589
15050,2011,21.49551846235064,0.41544117647058826,19.71040312132953,0.5238970588235294,12.685451434567026,0.8713235294117647,19.71040312132953,0.5238970588235294
15240,2011,19.148491684113917,0.19117647058823528,20.169376758748662,0.5974264705882353,12.464587695997219,0.8327205882352942,20.169376758748662,0.5974264705882353
15270,2011,23.505988114407312,0.6580882352941176,19.702036256142765,0.5202205882352942,11.757711564731885,0.6764705882352942,19.702036256142765,0.5202205882352942
15300,2011,21.949084567487724,0.4632352941176471,22.274518159843954,0.8382352941176471,11.860962774332046,0.7058823529411765,22.274518159843954,0.8382352941176471
15350,2011,17.541053793468514,0.10845588235294118,24.95054925720027,0.9301470588235294,7.983796510423555,0.06066176470588235,24.95054925720027,0.9301470588235294
15520,2011,20.131933720567936,0.2757352941176471,18.923840776378885,0.45036764705882354,10.340477656396324,0.3125,18.923840776378885,0.45036764705882354
15560,2011,21.540957709257263,0.41911764705882354,23.01708302327743,0.8768382352941176,10.70972444323482,0.3952205882352941,23.01708302327743,0.8768382352941176
15650,2011,21.018424989991004,0.36213235294117646,23.84373316996903,0.9025735294117647,11.99453836253463,0.7408088235294118,23.84373316996903,0.9025735294117647
15700,2011,17.078723645002444,0.0900735294117647,20.458104791611113,0.6176470588235294,12.643850849005203,0.8584558823529411,20.458104791611113,0.6176470588235294
15750,2011,19.870714864400817,0.24816176470588236,21.566530025024463,0.7849264705882353,11.372749683860162,0.5606617647058824,21.566530025024463,0.7849264705882353
15800,2011,22.29052193299392,0.5036764705882353,20.504791227713124,0.6213235294117647,11.612181283473376,0.6488970588235294,20.504791227713124,0.6213235294117647
15850,2011,17.105437901472584,0.09191176470588236,18.534916000912727,0.39338235294117646,11.553385328699537,0.6268382352941176,18.534916000912727,0.39338235294117646
15900,2011,23.25029662744931,0.6268382352941176,19.897983535856163,0.5459558823529411,10.490104034900979,0.36213235294117646,19.897983535856163,0.5459558823529411
15950,2011,31.08051377878549,0.9742647058823529,21.147674478070467,0.7316176470588235,7.719205807929168,0.04779411764705882,21.147674478070467,0.7316176470588235
15990,2011,17.238623852681506,0.09926470588235294,22.078781956065203,0.8216911764705882,8.778846951583727,0.10845588235294118,22.078781956065203,0.8216911764705882
16100,2011,22.32578816274116,0.5220588235294118,23.734857676416457,0.8988970588235294,11.378028191769626,0.5625,23.734857676416457,0.8988970588235294
16150,2011,20.552614674986486,0.33455882352941174,19.19843998549135,0.4724264705882353,12.772043734761123,0.8786764705882353,19.19843998549135,0.4724264705882353
16200,2011,24.021111151835232,0.7113970588235294,18.816724330344048,0.42830882352941174,12.00047307208436,0.7463235294117647,18.816724330344048,0.42830882352941174
16260,2011,22.590559753295416,0.5551470588235294,11.02135526181338,0.03125,8.076928411059429,0.0661764705882353,11.02135526181338,0.03125
16350,2011,24.809026119657354,0.7775735294117647,16.86231453646685,0.21875,9.86919062552586,0.2536764705882353,16.86231453646685,0.21875
16380,2011,17.5876220109102,0.11029411764705882,21.86688096591856,0.8088235294117647,12.964902928236947,0.9099264705882353,21.86688096591856,0.8088235294117647
16400,2011,21.473802176863252,0.40625,19.04599335267511,0.4577205882352941,12.378745836808713,0.8088235294117647,19.04599335267511,0.4577205882352941
16490,2011,21.088023244271014,0.36764705882352944,20.631150375789336,0.6341911764705882,9.758143427339064,0.2261029411764706,20.631150375789336,0.6341911764705882
16550,2011,25.259423362288743,0.8143382352941176,17.213520853029124,0.25735294117647056,7.677334259549638,0.03860294117647059,17.213520853029124,0.25735294117647056
16610,2011,22.617187314339407,0.5569852941176471,19.708135049914464,0.5220588235294118,12.289810784585466,0.7904411764705882,19.708135049914464,0.5220588235294118
16700,2011,22.44458131732043,0.5349264705882353,11.96387024616024,0.042279411764705885,7.017880030551569,0.011029411764705883,11.96387024616024,0.042279411764705885
16900,2011,23.886386074315578,0.6930147058823529,16.549060725625267,0.18382352941176472,10.470272411009015,0.3602941176470588,16.549060725625267,0.18382352941176472
16950,2011,19.66365618071165,0.23345588235294118,18.816952912714907,0.43014705882352944,12.4595389411715,0.8290441176470589,18.816952912714907,0.43014705882352944
17000,2011,19.053963140454904,0.18933823529411764,23.877538940571164,0.9044117647058824,11.886216149979603,0.7132352941176471,23.877538940571164,0.9044117647058824
17040,2011,19.754809619882174,0.24448529411764705,23.526560904116778,0.8897058823529411,10.908994475022835,0.4485294117647059,23.526560904116778,0.8897058823529411
17080,2011,20.27910157334962,0.2922794117647059,22.289424577532643,0.8400735294117647,11.876802439482596,0.7113970588235294,22.289424577532643,0.8400735294117647
17100,2011,29.56593111089812,0.9595588235294118,8.363810266523583,0.007352941176470588,5.757038370541275,0.003676470588235294,8.363810266523583,0.007352941176470588
17150,2011,21.28741301995762,0.37683823529411764,20.63603558510913,0.6360294117647058,10.026153968759383,0.27205882352941174,20.63603558510913,0.6360294117647058
17200,2011,42.801844905746165,0.9981617647058824,19.11904676819074,0.4650735294117647,6.789119224837821,0.009191176470588236,19.11904676819074,0.4650735294117647
17310,2011,18.49984471702183,0.16544117647058823,20.78495441256594,0.6636029411764706,12.59376054701811,0.8547794117647058,20.78495441256594,0.6636029411764706
17350,2011,27.47841629395614,0.9007352941176471,20.775061590976097,0.6617647058823529,12.165073401124447,0.7775735294117647,20.775061590976097,0.6617647058823529
17400,2011,18.13103497403449,0.15073529411764705,27.21147505287956,0.9650735294117647,11.82898394409776,0.6893382352941176,27.21147505287956,0.9650735294117647
17420,2011,17.469198403429957,0.10661764705882353,13.563727215808145,0.0625,8.44931574578148,0.08639705882352941,13.563727215808145,0.0625
17550,2011,19.791640728500898,0.24632352941176472,23.477376174456836,0.8841911764705882,11.062312774043653,0.4852941176470588,23.477376174456836,0.8841911764705882
17620,2011,19.591850483862245,0.23161764705882354,22.206422722748048,0.8308823529411765,11.1106215470762,0.5055147058823529,22.206422722748048,0.8308823529411765
17640,2011,15.917075305196585,0.0625,26.646500347707327,0.9613970588235294,10.157277539545332,0.29411764705882354,26.646500347707327,0.9613970588235294
17650,2011,15.58265712562288,0.04595588235294118,21.49818724967851,0.7757352941176471,11.457094456001542,0.5808823529411765,21.49818724967851,0.7757352941176471
17750,2011,18.807397396522198,0.17647058823529413,19.780536565429642,0.5349264705882353,12.714484238730421,0.8731617647058824,19.780536565429642,0.5349264705882353
17850,2011,18.375278010428268,0.15808823529411764,23.516497486669433,0.8860294117647058,10.272338308754437,0.29963235294117646,23.516497486669433,0.8860294117647058
17900,2011,18.375278010428268,0.15808823529411764,23.516497486669433,0.8860294117647058,10.272338308754437,0.29963235294117646,23.516497486669433,0.8860294117647058
17950,2011,21.141087114616944,0.3694852941176471,20.526084927251837,0.625,10.99254554272044,0.46875,20.526084927251837,0.625
18020,2011,18.184351179928743,0.15441176470588236,18.784243759757086,0.4227941176470588,11.569455984851798,0.6323529411764706,18.784243759757086,0.4227941176470588
18050,2011,27.40738760993732,0.8988970588235294,21.974864580975087,0.8161764705882353,7.580291914546126,0.03308823529411765,21.974864580975087,0.8161764705882353
18100,2011,19.04516268775723,0.18566176470588236,20.84809073426855,0.6875,11.513825185524935,0.6139705882352942,20.84809073426855,0.6875
18200,2011,18.03207412322295,0.13970588235294118,20.091919035585864,0.5716911764705882,11.385229307357433,0.5661764705882353,20.091919035585864,0.5716911764705882
18250,2011,20.719299133513363,0.34191176470588236,14.995961239299444,0.0974264705882353,7.205454147762941,0.014705882352941176,14.995961239299444,0.0974264705882353
18350,2011,18.111332213527923,0.14705882352941177,22.193620803230885,0.8290441176470589,12.272154362872248,0.7886029411764706,22.193620803230885,0.8290441176470589
18400,2011,24.867569139307616,0.7830882352941176,20.518474819222106,0.6231617647058824,10.634464735211369,0.3694852941176471,20.518474819222106,0.6231617647058824
18450,2011,22.48101561663058,0.5404411764705882,16.695400529412286,0.20220588235294118,10.051238740239027,0.27389705882352944,16.695400529412286,0.20220588235294118
18500,2011,21.760727010892715,0.43933823529411764,20.708689635852732,0.65625,7.530530572353075,0.029411764705882353,20.708689635852732,0.65625
18710,2011,16.905557478172817,0.08455882352941177,24.101581288234723,0.9099264705882353,9.91711159229313,0.2610294117647059,24.101581288234723,0.9099264705882353
19399,2011,16.905557478172817,0.08455882352941177,24.101581288234723,0.9099264705882353,9.91711159229313,0.2610294117647059,24.101581288234723,0.9099264705882353
20110,2011,22.038145258201478,0.4834558823529412,24.897924754884407,0.9283088235294118,12.847668168148493,0.8897058823529411,24.897924754884407,0.9283088235294118
20260,2011,20.464752244999175,0.3272058823529412,18.28028963494445,0.3547794117647059,12.644486288522463,0.8602941176470589,18.28028963494445,0.3547794117647059
20570,2011,23.96966031749905,0.7003676470588235,17.677395554458926,0.29411764705882354,15.146919170411278,0.9963235294117647,17.677395554458926,0.29411764705882354
20660,2011,21.459327065223228,0.4025735294117647,16.555290595294533,0.18566176470588236,11.411210648067525,0.5716911764705882,16.555290595294533,0.18566176470588236
20740,2011,17.743057716360365,0.12316176470588236,17.781969250564604,0.30330882352941174,13.611581320146419,0.9577205882352942,17.781969250564604,0.30330882352941174
20830,2011,22.566535277688292,0.5514705882352942,17.282515990845972,0.2665441176470588,13.32219633007646,0.9393382352941176,17.282515990845972,0.2665441176470588
20910,2011,16.607534518568823,0.07720588235294118,20.50439631981998,0.6194852941176471,10.174982042695017,0.2959558823529412,20.50439631981998,0.6194852941176471
21010,2011,22.28721966090979,0.5018382352941176,17.473459470800066,0.29044117647058826,14.110732722766302,0.9871323529411765,17.473459470800066,0.29044117647058826
21110,2011,19.343254024932286,0.21323529411764705,15.582701340068645,0.12683823529411764,9.456148601542324,0.17830882352941177,15.582701340068645,0.12683823529411764
21180,2011,29.198083658243732,0.9522058823529411,8.617684376250367,0.009191176470588236,8.396182710165075,0.08455882352941177,8.617684376250367,0.009191176470588236
21270,2011,19.270375667997932,0.20772058823529413,19.164673259623733,0.46875,13.776186304943966,0.96875,19.164673259623733,0.46875
21370,2011,20.553491745472048,0.33639705882352944,19.55832610720224,0.5018382352941176,13.732218402966375,0.9632352941176471,19.55832610720224,0.5018382352941176
21450,2011,22.48292180616866,0.5422794117647058,15.922605937498325,0.1488970588235294,12.983765462958516,0.9136029411764706,15.922605937498325,0.1488970588235294
21610,2011,24.957230388796052,0.7922794117647058,11.645323883932159,0.03860294117647059,10.06294217759729,0.2775735294117647,11.645323883932159,0.03860294117647059
21670,2011,23.87619155804285,0.6911764705882353,16.870204997154563,0.22058823529411764,13.440084752198446,0.9430147058823529,16.870204997154563,0.22058823529411764
21750,2011,24.550590058909307,0.7518382352941176,19.266630172099646,0.47610294117647056,13.59672018642585,0.9540441176470589,19.266630172099646,0.47610294117647056
21830,2011,21.27350729965897,0.37316176470588236,21.341645492167036,0.7647058823529411,13.211534178729975,0.9283088235294118,21.341645492167036,0.7647058823529411
21890,2011,28.37701332330903,0.9264705882352942,12.942815668770372,0.05514705882352941,9.716090668935985,0.22058823529411764,12.942815668770372,0.05514705882352941
22110,2011,18.461691977216738,0.1636029411764706,19.259812180885795,0.4742647058823529,13.550860689728042,0.9522058823529411,19.259812180885795,0.4742647058823529
22170,2011,24.0215431257677,0.7132352941176471,16.040948190233845,0.1636029411764706,11.59897908643478,0.6415441176470589,16.040948190233845,0.1636029411764706
22250,2011,19.270729951113776,0.20955882352941177,19.166296030864114,0.47058823529411764,13.77582228919553,0.9669117647058824,19.166296030864114,0.47058823529411764
22310,2011,22.20827969423251,0.49264705882352944,14.203923457169422,0.06985294117647059,9.314069742153315,0.15808823529411764,14.203923457169422,0.06985294117647059
22410,2011,33.68445822019384,0.9908088235294118,17.520657132986717,0.2922794117647059,13.326325564059667,0.9411764705882353,17.520657132986717,0.2922794117647059
22490,2011,23.611931808957024,0.6727941176470589,21.12989431555528,0.7297794117647058,12.242860842278867,0.7830882352941176,21.12989431555528,0.7297794117647058
22620,2011,21.637588576053417,0.42830882352941174,18.256402992703535,0.34558823529411764,14.744527227512881,0.9944852941176471,18.256402992703535,0.34558823529411764
22670,2011,29.547884444479614,0.9558823529411765,6.47771953796279,0.003676470588235294,8.011537454126845,0.0625,6.47771953796279,0.003676470588235294
22750,2011,22.398975905029744,0.5294117647058824,17.279933701150746,0.2647058823529412,12.536743032831478,0.8474264705882353,17.279933701150746,0.2647058823529412
22830,2011,20.404676664685272,0.3014705882352941,15.899674412896681,0.14705882352941177,13.264685237982619,0.9319852941176471,15.899674412896681,0.14705882352941177
22910,2011,16.858236635775853,0.07904411764705882,19.679881579163155,0.5183823529411765,11.117193196026044,0.5073529411764706,19.679881579163155,0.5183823529411765
22980,2011,24.264259104332545,0.7371323529411765,18.86811738321173,0.4375,12.6769822125172,0.8676470588235294,18.86811738321173,0.4375
23110,2011,27.33706556822912,0.8933823529411765,14.57675412649261,0.08455882352941177,10.230164452851445,0.2977941176470588,14.57675412649261,0.08455882352941177
23190,2011,23.522096256774955,0.6599264705882353,19.738986843066467,0.5275735294117647,14.430964623394322,0.9908088235294118,19.738986843066467,0.5275735294117647
23270,2011,25.76402462929489,0.8419117647058824,9.772634091129756,0.016544117647058824,10.086233362415053,0.27941176470588236,9.772634091129756,0.016544117647058824
23350,2011,25.099990698711277,0.8051470588235294,22.94355269912933,0.875,10.931094031588522,0.45588235294117646,22.94355269912933,0.875
23430,2011,22.895635848236957,0.5625,14.513558268994611,0.08272058823529412,10.632505628673565,0.36764705882352944,14.513558268994611,0.08272058823529412
23670,2011,22.910754116542023,0.5661764705882353,14.416403635752074,0.07720588235294118,10.667927731993869,0.3786764705882353,14.416403635752074,0.07720588235294118
23810,2011,27.736672861064044,0.9154411764705882,14.713838717771523,0.08639705882352941,13.740187290554292,0.9650735294117647,14.713838717771523,0.08639705882352941
23940,2011,21.647500395030182,0.43014705882352944,21.600830524127897,0.7867647058823529,11.701443109586839,0.6709558823529411,21.600830524127897,0.7867647058823529
24130,2011,21.019537366223354,0.3639705882352941,18.21162683875998,0.3400735294117647,13.083329775076745,0.9227941176470589,18.21162683875998,0.3400735294117647
24210,2011,18.44201623349356,0.16176470588235295,12.15809214808428,0.04595588235294118,9.809293102557534,0.23529411764705882,12.15809214808428,0.04595588235294118
24250,2011,24.655022741583622,0.7555147058823529,22.124572397972827,0.8253676470588235,12.814868987591744,0.8841911764705882,22.124572397972827,0.8253676470588235
24330,2011,32.52902979969245,0.9816176470588235,12.128941100956256,0.04411764705882353,8.879210437076468,0.12867647058823528,12.128941100956256,0.04411764705882353
24410,2011,23.697221276346106,0.6783088235294118,16.727598618215943,0.20955882352941177,11.514438132001397,0.6158088235294118,16.727598618215943,0.20955882352941177
24600,2011,43.105396340148076,1,15.971677694996497,0.15625,7.778449409838373,0.04963235294117647,15.971677694996497,0.15625
24650,2011,23.87570104628051,0.6893382352941176,11.109988434607423,0.03308823529411765,10.788653461609629,0.42463235294117646,11.109988434607423,0.03308823529411765
24780,2011,17.659335710923568,0.11397058823529412,17.13937176353086,0.25,13.943366128809972,0.9816176470588235,17.13937176353086,0.25
24850,2011,22.430990176324293,0.53125,17.297196636201342,0.26838235294117646,12.996899860618766,0.9172794117647058,17.297196636201342,0.26838235294117646
24900,2011,24.022410328098367,0.7150735294117647,18.852033247123885,0.43566176470588236,13.290986532709761,0.9356617647058824,18.852033247123885,0.43566176470588236
24970,2011,20.3158639605276,0.2977941176470588,11.55319804820292,0.03676470588235294,8.899834124084638,0.13051470588235295,11.55319804820292,0.03676470588235294
25060,2011,22.213695080845106,0.4944852941176471,14.880768132068571,0.0900735294117647,9.58274713585557,0.19301470588235295,14.880768132068571,0.0900735294117647
25150,2011,21.945144565186066,0.46139705882352944,17.251656403960283,0.26286764705882354,13.071452779115354,0.9209558823529411,17.251656403960283,0.26286764705882354
25250,2011,31.70906506610337,0.9779411764705882,13.243108059786444,0.05698529411764706,9.430241731567593,0.17463235294117646,13.243108059786444,0.05698529411764706
25340,2011,20.775445338777853,0.34375,18.929326586674744,0.4522058823529412,12.118181502325802,0.7702205882352942,18.929326586674744,0.4522058823529412
25430,2011,18.62237245871612,0.16911764705882354,22.647074898237335,0.8584558823529411,13.519370674214487,0.9503676470588235,22.647074898237335,0.8584558823529411
25490,2011,24.100447390997576,0.71875,23.085610424193366,0.8786764705882353,12.829856284442664,0.8878676470588235,23.085610424193366,0.8786764705882353
25620,2011,21.28475944194584,0.375,21.3558488095248,0.7702205882352942,12.497146924117793,0.8345588235294118,21.3558488095248,0.7702205882352942
25710,2011,22.9046883724394,0.5643382352941176,18.00383881475209,0.3161764705882353,11.834275326093747,0.6948529411764706,18.00383881475209,0.3161764705882353
25810,2011,21.252396257645284,0.3713235294117647,18.402334004828848,0.38235294117647056,13.956077716549082,0.9834558823529411,18.402334004828848,0.38235294117647056
25900,2011,31.86986551704406,0.9797794117647058,19.57545608958226,0.5073529411764706,9.237689163227186,0.15257352941176472,19.57545608958226,0.5073529411764706
25990,2011,20.90052032830125,0.35661764705882354,19.712194702929857,0.5257352941176471,11.800274184152357,0.6856617647058824,19.712194702929857,0.5257352941176471
26080,2011,15.877744460624198,0.06066176470588235,18.37052935541633,0.3786764705882353,14.582845932213015,0.9926470588235294,18.37052935541633,0.3786764705882353
26170,2011,27.63297945066612,0.9136029411764706,24.125149927968337,0.9136029411764706,12.652173370597446,0.8621323529411765,24.125149927968337,0.9136029411764706
26260,2011,23.973295131985463,0.7022058823529411,20.05732142155367,0.5533088235294118,13.597541144892162,0.9558823529411765,20.05732142155367,0.5533088235294118
26350,2011,24.706655386108487,0.7720588235294118,18.57267059805233,0.39705882352941174,8.814752774184594,0.11764705882352941,18.57267059805233,0.39705882352941174
26430,2011,18.661197355874428,0.17095588235294118,22.728602105668312,0.8676470588235294,13.005784020416703,0.9191176470588235,22.728602105668312,0.8676470588235294
