LGA_CODE16,Year,NV,rsNV,INT,rsINT,HOSP,rsHOSP,GS,rsGS,VI,rsVI
12900,2011,6.994328922495274,0.5716911764705882,NA,NA,0.10509721492380451,0.6801470588235294,NA,NA,139.7338740030924,0.3694852941176471
12930,2011,12.13598248585237,0.8694852941176471,NA,NA,0.02743841790082384,0.4227941176470588,NA,NA,129.94291114807126,0.29411764705882354
12950,2011,6.796116504854369,0.5367647058823529,NA,NA,0.23646252069047055,0.8033088235294118,NA,NA,131.08164278666175,0.3014705882352941
13010,2011,8.105872622001653,0.6985294117647058,NA,NA,0.11407711613050422,0.7003676470588235,NA,NA,195.87737274169933,0.7261029411764706
13310,2011,8.35094166283877,0.7169117647058824,NA,NA,0.067884054035707,0.5753676470588235,NA,NA,173.53031794230142,0.5900735294117647
13340,2011,3.831923890063425,0.15073529411764705,NA,NA,0.09761811792268645,0.6691176470588235,NA,NA,179.7139320373535,0.6213235294117647
13450,2011,7.501674480910918,0.6268382352941176,NA,NA,0.07903888713246918,0.6194852941176471,NA,NA,138.30341593424484,0.35661764705882354
13510,2011,7.855720292100022,0.6727941176470589,NA,NA,0.09029345372460497,0.6470588235294118,NA,NA,172.58096059163415,0.5827205882352942
13550,2011,7.491582491582491,0.6213235294117647,NA,NA,0.08320852055250458,0.6323529411764706,NA,NA,134.40414047241208,0.31985294117647056
13660,2011,6.26808100289296,0.49264705882352944,NA,NA,0.19353590090961872,0.7794117647058824,NA,NA,151.76110712687165,0.46139705882352944
13800,2011,4.700363335326312,0.2610294117647059,NA,NA,0.01558554907889405,0.375,NA,NA,220.35577646891292,0.8731617647058824
13850,2011,8.452950558213717,0.7242647058823529,NA,NA,0.3394433129667346,0.8492647058823529,NA,NA,129.79807726542157,0.29044117647058826
13910,2011,7.207702888583219,0.5882352941176471,NA,NA,0.10884946119516709,0.6893382352941176,NA,NA,164.0275853474935,0.5294117647058824
14000,2011,6.943029376804211,0.5606617647058824,NA,NA,0.028327408183788223,0.43014705882352944,NA,NA,206.66187540690117,0.7867647058823529
14100,2011,9.275237273511648,0.7867647058823529,NA,NA,0.07163836951070994,0.59375,NA,NA,148.58333460489908,0.44669117647058826
14170,2011,17.94210132972348,0.9172794117647058,NA,NA,0.005543759666930919,0.31985294117647056,NA,NA,143.3230044047039,0.3952205882352941
14200,2011,8.498808578236696,0.7334558823529411,NA,NA,0.06071276789508834,0.5551470588235294,NA,NA,160.09265009562174,0.5073529411764706
14300,2011,6.983805668016195,0.5680147058823529,NA,NA,0.16189088554314393,0.75,NA,NA,154.3010025024414,0.4797794117647059
14350,2011,8.14873417721519,0.7040441176470589,NA,NA,0.03526093088857546,0.45955882352941174,NA,NA,224.22441864013666,0.8915441176470589
14400,2011,4.649648345923418,0.25735294117647056,NA,NA,0,0.001838235294117647,NA,NA,241.62780634562182,0.9613970588235294
14500,2011,4.114669337592377,0.19117647058823528,NA,NA,0.008530821859377933,0.33639705882352944,NA,NA,196.1256726582846,0.7279411764705882
14550,2011,6.087187666135034,0.4724264705882353,NA,NA,0.2254283137962128,0.7959558823529411,NA,NA,217.29592259724933,0.8566176470588235
14600,2011,7.471264367816092,0.6194852941176471,NA,NA,0.3255208333333333,0.84375,NA,NA,125.73261451721208,0.2536764705882353
14650,2011,7.022032890278143,0.5753676470588235,NA,NA,0.010226517359513217,0.3492647058823529,NA,NA,223.22205225626632,0.8841911764705882
14700,2011,9.378292939936776,0.7922794117647058,NA,NA,0.028010419876193945,0.42830882352941174,NA,NA,148.58333333333334,0.44485294117647056
14750,2011,6.960614317562547,0.5643382352941176,NA,NA,0.09022013713460844,0.6452205882352942,NA,NA,148.93610827128109,0.4522058823529412
14850,2011,7.978535204623187,0.6875,NA,NA,0.140742652060707,0.7316176470588235,NA,NA,214.36970265706375,0.8382352941176471
14870,2011,10.29937168904768,0.8180147058823529,NA,NA,0.09560686457287633,0.6636029411764706,NA,NA,199.72443898518884,0.7444852941176471
14900,2011,8.979830355403658,0.7738970588235294,NA,NA,0.03448734560754386,0.4540441176470588,NA,NA,171.5229606628419,0.5735294117647058
14920,2011,6.988188976377953,0.5698529411764706,NA,NA,0.13068478829064298,0.7169117647058824,NA,NA,148.68446985880533,0.45036764705882354
14950,2011,3.886010362694301,0.16176470588235295,NA,NA,0.32310177705977383,0.8419117647058824,NA,NA,144.41891860961925,0.4025735294117647
15050,2011,6.643849406080129,0.5220588235294118,NA,NA,0.012991737255105752,0.36213235294117646,NA,NA,181.5269126892091,0.6378676470588235
15240,2011,7.275081262740345,0.5955882352941176,NA,NA,0.022308979364194088,0.40441176470588236,NA,NA,223.6242472330729,0.8897058823529411
15270,2011,6.003584229390681,0.4540441176470588,NA,NA,0.04209108510817409,0.48713235294117646,NA,NA,169.89603805541992,0.5625
15300,2011,9.599540141789614,0.7959558823529411,NA,NA,0.07741136398823348,0.6102941176470589,NA,NA,120.62714640299491,0.20955882352941177
15350,2011,11.07201098618144,0.8419117647058824,NA,NA,0,0.001838235294117647,NA,NA,255.000015258789,0.9944852941176471
15520,2011,4.901308494122866,0.2867647058823529,NA,NA,0,0.001838235294117647,NA,NA,136.8124148050945,0.34191176470588236
15560,2011,6.112637362637362,0.4742647058823529,NA,NA,0,0.001838235294117647,NA,NA,133.43750317891443,0.31433823529411764
15650,2011,6.538782318598832,0.5128676470588235,NA,NA,0.062200659326988865,0.5606617647058824,NA,NA,187.50188954671233,0.6727941176470589
15700,2011,8.258258258258259,0.7113970588235294,NA,NA,0.05259006047856955,0.5330882352941176,NA,NA,229.88886769612625,0.9246323529411765
15750,2011,6.925477955520874,0.5569852941176471,NA,NA,0.07682851874615858,0.6084558823529411,NA,NA,143.8475990295412,0.39889705882352944
15800,2011,7.695524884985362,0.65625,NA,NA,0.17035775127768313,0.7591911764705882,NA,NA,135.92608324686688,0.33455882352941174
15850,2011,8.012568735271014,0.6930147058823529,NA,NA,0.15491866769945778,0.7481617647058824,NA,NA,128.40113385518407,0.2757352941176471
15900,2011,11.19908015768725,0.8455882352941176,NA,NA,0,0.001838235294117647,NA,NA,201.999912261963,0.7591911764705882
15950,2011,16.52478877729954,0.9099264705882353,NA,NA,0.02996793431028799,0.43566176470588236,NA,NA,237.3587468465166,0.9485294117647058
15990,2011,7.644403624511374,0.6488970588235294,NA,NA,0.00796565210810983,0.3327205882352941,NA,NA,210.95201746622732,0.8143382352941176
16100,2011,4.723209751142712,0.2647058823529412,NA,NA,0.1893939393939394,0.7738970588235294,NA,NA,196.60995356241867,0.7316176470588235
16150,2011,8.378858235454794,0.7205882352941176,NA,NA,0.12445550715619166,0.7113970588235294,NA,NA,185.09012095133477,0.6617647058823529
16200,2011,8.687392055267702,0.7573529411764706,NA,NA,0.06977393245883338,0.5863970588235294,NA,NA,137.09023348490408,0.34558823529411764
16260,2011,11.01310949195393,0.8400735294117647,NA,NA,0.008896995039925266,0.3400735294117647,NA,NA,147.58908589680993,0.4319852941176471
16350,2011,7.310450236581519,0.5992647058823529,NA,NA,0,0.001838235294117647,NA,NA,185.08984375,0.6599264705882353
16380,2011,7.545559021507142,0.6341911764705882,NA,NA,0.051190826603872586,0.5183823529411765,NA,NA,228.5666300455729,0.9136029411764706
16400,2011,5.461535412785858,0.3713235294117647,NA,NA,0.014491913512260158,0.3713235294117647,NA,NA,213.77614084879582,0.8272058823529411
16490,2011,5.095287853908544,0.3161764705882353,NA,NA,0.018003744778914015,0.38419117647058826,NA,NA,186.8914070129395,0.6691176470588235
16550,2011,17.82734149574982,0.9154411764705882,NA,NA,0.05726843864760582,0.5441176470588235,NA,NA,255,0.9779411764705882
16610,2011,8.531173729753716,0.7408088235294118,NA,NA,0.04403152657302629,0.49080882352941174,NA,NA,210.29659016927076,0.8088235294117647
16650,2011,13.09166918782145,0.8860294117647058,NA,NA,0,0.001838235294117647,NA,NA,136.11967786153158,0.3382352941176471
16700,2011,12.54437265367623,0.875,NA,NA,0.017379063442271095,0.3805147058823529,NA,NA,166.3458506266276,0.5477941176470589
16900,2011,6.964914568931786,0.5661764705882353,NA,NA,0,0.001838235294117647,NA,NA,240.15168380737316,0.9558823529411765
16950,2011,6.412565555967579,0.5073529411764706,NA,NA,0,0.001838235294117647,NA,NA,228.95188013712558,0.9209558823529411
17000,2011,4.287114159725625,0.21323529411764705,NA,NA,0.04422430567840085,0.4944852941176471,NA,NA,198.95830535888675,0.7389705882352942
17040,2011,5.705774518790101,0.4117647058823529,NA,NA,0.04973145016908693,0.5128676470588235,NA,NA,180.022019704183,0.6268382352941176
17080,2011,6.43590189598191,0.5110294117647058,NA,NA,0.06976419701409237,0.5845588235294118,NA,NA,209.26315689086925,0.8051470588235294
17100,2011,13.73563218390805,0.8970588235294118,NA,NA,0.050016255282966965,0.5165441176470589,NA,NA,122.54497845967609,0.22242647058823528
17150,2011,6.567851082429167,0.5165441176470589,NA,NA,0,0.001838235294117647,NA,NA,217.60055160522458,0.8584558823529411
17200,2011,34.69289489136818,0.9595588235294118,NA,NA,0.03883155840751779,0.4724264705882353,NA,NA,206.8415857950846,0.7886029411764706
17310,2011,7.13798900449816,0.5845588235294118,NA,NA,0.033775225871823016,0.45036764705882354,NA,NA,171.40630976359066,0.5698529411764706
17350,2011,7.937181663837012,0.6819852941176471,NA,NA,0.1657550140891762,0.7573529411764706,NA,NA,140.9937534332275,0.37316176470588236
17400,2011,7.464248343215905,0.6158088235294118,NA,NA,0.15156107911488328,0.7426470588235294,NA,NA,192.90992863972983,0.7113970588235294
17420,2011,2.358626499080047,0.04963235294117647,NA,NA,0.03208048351704757,0.44485294117647056,NA,NA,192.06197230021158,0.7058823529411765
17550,2011,7.692307692307693,0.6525735294117647,NA,NA,0,0.001838235294117647,NA,NA,231.49511337280268,0.9356617647058824
17620,2011,6.328195829555757,0.49816176470588236,NA,NA,0.07171029042667623,0.5955882352941176,NA,NA,181.639114379883,0.6397058823529411
17640,2011,3.39622641509434,0.10661764705882353,NA,NA,0.1310615989515072,0.71875,NA,NA,174.99937566121417,0.6011029411764706
17650,2011,4.835164835164835,0.27941176470588236,NA,NA,0,0.001838235294117647,NA,NA,174.56534067789724,0.5974264705882353
17750,2011,7.106735287536361,0.5827205882352942,NA,NA,0.0975863639320799,0.6672794117647058,NA,NA,162.25337346394858,0.5202205882352942
17850,2011,5.928853754940712,0.4375,NA,NA,0.3282994090610637,0.8455882352941176,NA,NA,203.3536580403646,0.7665441176470589
17900,2011,12.49144421629021,0.8731617647058824,NA,NA,0.16447368421052633,0.7536764705882353,NA,NA,111.0831489562988,0.12316176470588236
17950,2011,8.616187989556137,0.7518382352941176,NA,NA,0.365764447695684,0.8547794117647058,NA,NA,121.70421981811516,0.21875
18020,2011,6.666666666666667,0.5238970588235294,NA,NA,0.10734220695577501,0.6856617647058824,NA,NA,160.097245534261,0.5091911764705882
18050,2011,18.57785072070787,0.9209558823529411,NA,NA,0,0.001838235294117647,NA,NA,254.999984741211,0.9761029411764706
18100,2011,6.407766990291262,0.5036764705882353,NA,NA,0.27901785714285715,0.8290441176470589,NA,NA,146.15635299682643,0.4209558823529412
18200,2011,7.863935625457206,0.6783088235294118,NA,NA,0.14976785981728322,0.7389705882352942,NA,NA,124.93572425842282,0.24816176470588236
18230,2011,8.234504363392258,0.7095588235294118,NA,NA,0.060447310094700786,0.5533088235294118,NA,NA,152.76289749145508,0.46691176470588236
18250,2011,13.65926837712044,0.8952205882352942,NA,NA,0.06799205852756399,0.5790441176470589,NA,NA,195.0373547871909,0.7224264705882353
18350,2011,4.925881063621157,0.2922794117647059,NA,NA,0,0.001838235294117647,NA,NA,207.747486114502,0.7922794117647058
18400,2011,3.256331756192597,0.0900735294117647,NA,NA,0,0.001838235294117647,NA,NA,215.97896448771158,0.8474264705882353
18450,2011,11.22177419354839,0.8474264705882353,NA,NA,0.03467217458925856,0.45588235294117646,NA,NA,228.81432978312176,0.9191176470588235
18500,2011,13.80603523460666,0.8988970588235294,NA,NA,0,0.001838235294117647,NA,NA,255,0.9779411764705882
18710,2011,3.335175971991892,0.09926470588235294,NA,NA,0.06237135907191418,0.5625,NA,NA,173.74445978800458,0.5919117647058824
19399,2011,9.850107066381156,0.8033088235294118,NA,NA,1.932367149758454,0.9834558823529411,NA,NA,91.56334241231288,0.04411764705882353
20110,2011,5.18748785700408,0.3327205882352941,NA,NA,0,0.001838235294117647,NA,NA,213.64840443929035,0.8253676470588235
20260,2011,7.776292335115865,0.6636029411764706,NA,NA,0.08770391159445712,0.6397058823529411,NA,NA,181.864616394043,0.6415441176470589
20570,2011,7.674249170242047,0.6507352941176471,NA,NA,0.049910659918745444,0.5147058823529411,NA,NA,183.38814798990876,0.6544117647058824
20660,2011,6.931309939698716,0.5588235294117647,NA,NA,0.024882843279558746,0.4099264705882353,NA,NA,153.23770141601568,0.4724264705882353
20740,2011,5.950552825552825,0.4430147058823529,NA,NA,0,0.001838235294117647,NA,NA,226.40547053019216,0.9080882352941176
20830,2011,4.639175257731959,0.2536764705882353,NA,NA,0.021950523519985953,0.4007352941176471,NA,NA,229.3346481323241,0.9227941176470589
20910,2011,5.950732664128303,0.44485294117647056,NA,NA,0.020849187402920973,0.39705882352941174,NA,NA,253.53705978393558,0.9724264705882353
21010,2011,7.521968365553603,0.6286764705882353,NA,NA,0.07296074711805049,0.6011029411764706,NA,NA,179.88734563191733,0.6231617647058824
21110,2011,8.515957982347215,0.7371323529411765,NA,NA,0.012118714931468667,0.3584558823529412,NA,NA,133.9486554463706,0.3180147058823529
21180,2011,7.859567074259918,0.6746323529411765,NA,NA,0.02095414708763548,0.39889705882352944,NA,NA,156.88318888346367,0.48713235294117646
21270,2011,6.728624535315985,0.5330882352941176,NA,NA,0.16321201240411295,0.7518382352941176,NA,NA,115.65061251322429,0.17095588235294118
21370,2011,6.027206138821067,0.4577205882352941,NA,NA,0.027360529699854988,0.4209558823529412,NA,NA,154.25878461201975,0.47794117647058826
21450,2011,3.185082233032198,0.08823529411764706,NA,NA,0.011324387067549969,0.3547794117647059,NA,NA,216.85727818806967,0.8511029411764706
21610,2011,3.815418837723805,0.14522058823529413,NA,NA,0.0034388723249871903,0.31066176470588236,NA,NA,180.81094868977874,0.6341911764705882
21670,2011,7.212872202700203,0.5900735294117647,NA,NA,0.07776654483241309,0.6139705882352942,NA,NA,159.88151868184426,0.5036764705882353
21750,2011,6.435825278355561,0.5091911764705882,NA,NA,0.048386316349736294,0.5036764705882353,NA,NA,214.15105692545583,0.8327205882352942
21830,2011,4.90931832395247,0.29044117647058826,NA,NA,0.06367398917542184,0.5680147058823529,NA,NA,205.61111068725583,0.78125
21890,2011,14.09963099630996,0.9025735294117647,NA,NA,0.013835755743568103,0.36764705882352944,NA,NA,138.0530382792155,0.35294117647058826
22110,2011,5.903996377221782,0.4319852941176471,NA,NA,0.022712303254673057,0.40625,NA,NA,219.98359425862634,0.8694852941176471
22170,2011,6.851536528014271,0.5459558823529411,NA,NA,0.06844054417837127,0.5808823529411765,NA,NA,155.03771845499676,0.4852941176470588
22250,2011,5.670339761248852,0.4099264705882353,NA,NA,0.09626492106276473,0.6654411764705882,NA,NA,136.05642636617037,0.33639705882352944
22310,2011,10.28768522265256,0.8161764705882353,NA,NA,0,0.001838235294117647,NA,NA,194.2458318074544,0.71875
22410,2011,5.10140599726266,0.3180147058823529,NA,NA,0.0525154920701607,0.5294117647058824,NA,NA,217.86572901407874,0.8621323529411765
22490,2011,1.512812596480395,0.012867647058823529,NA,NA,0,0.001838235294117647,NA,NA,181.26296361287424,0.6360294117647058
22620,2011,6.832172772227268,0.5422794117647058,NA,NA,0.018883779777360235,0.3897058823529412,NA,NA,161.89191818237316,0.5183823529411765
22670,2011,10.65216929643866,0.8327205882352942,NA,NA,0.04045225622459093,0.47610294117647056,NA,NA,147.12065505981442,0.42463235294117646
22750,2011,7.174463084431547,0.5863970588235294,NA,NA,0.013119055428009183,0.3639705882352941,NA,NA,201.81054560343426,0.7573529411764706
22830,2011,7.008771929824562,0.5735294117647058,NA,NA,0.06376940981411217,0.5716911764705882,NA,NA,164.94287490844727,0.5386029411764706
22910,2011,5.304777594728171,0.35110294117647056,NA,NA,0,0.001838235294117647,NA,NA,190.6885655721029,0.6966911764705882
22980,2011,6.221484861053505,0.4889705882352941,NA,NA,0.1765536723163842,0.7683823529411765,NA,NA,129.70470237731934,0.2867647058823529
23110,2011,8.980231807421527,0.7757352941176471,NA,NA,0,0.001838235294117647,NA,NA,225.27437973022458,0.8970588235294118
23190,2011,7.399443460662788,0.6084558823529411,NA,NA,0.05139274334463974,0.5220588235294118,NA,NA,144.59699312845868,0.40441176470588236
23270,2011,5.503454629203132,0.3786764705882353,NA,NA,0.005249261166490817,0.31433823529411764,NA,NA,173.06618754069024,0.5882352941176471
23350,2011,4.077437039575124,0.18933823529411764,NA,NA,0.06388143605468251,0.5735294117647058,NA,NA,186.90106836954757,0.6709558823529411
23430,2011,7.546726437945122,0.6360294117647058,NA,NA,0.006680339094012412,0.3272058823529412,NA,NA,188.76377868652358,0.6856617647058824
23670,2011,4.230443377576956,0.20404411764705882,NA,NA,0.0065998323642579475,0.32536764705882354,NA,NA,165.28725941975918,0.5404411764705882
23810,2011,8.519917582417582,0.7389705882352942,NA,NA,0.013902791680569458,0.3694852941176471,NA,NA,216.22624715169266,0.8492647058823529
23940,2011,5.139318885448916,0.3235294117647059,NA,NA,0,0.001838235294117647,NA,NA,141.70964113871267,0.38235294117647056
24130,2011,3.133713982206878,0.08455882352941177,NA,NA,0.021976572973210557,0.4025735294117647,NA,NA,201.30090459187835,0.7518382352941176
24210,2011,3.954759374525581,0.16727941176470587,NA,NA,0,0.001838235294117647,NA,NA,188.37027994791674,0.6801470588235294
24250,2011,3.83153894870171,0.1488970588235294,NA,NA,0,0.001838235294117647,NA,NA,208.8039512634279,0.8014705882352942
24330,2011,14.64936886395512,0.9044117647058824,NA,NA,0.061970923242814474,0.5588235294117647,NA,NA,191.55120595296233,0.7022058823529411
24410,2011,5.91533501541912,0.43566176470588236,NA,NA,0.00918492936789316,0.34375,NA,NA,183.35445149739584,0.6525735294117647
24600,2011,37.28425690270976,0.9669117647058824,NA,NA,0.014925261751777972,0.37316176470588236,NA,NA,220.8144594828289,0.875
24650,2011,3.980716253443526,0.17647058823529413,NA,NA,0.007791924449500538,0.33088235294117646,NA,NA,165.91458257039392,0.5422794117647058
24780,2011,8.146949185795567,0.7022058823529411,NA,NA,0.03875668552825362,0.47058823529411764,NA,NA,123.55004310607919,0.22794117647058823
24850,2011,4.264220773996299,0.20955882352941177,NA,NA,0,0.001838235294117647,NA,NA,185.95906194051116,0.6636029411764706
24900,2011,5.832965090587716,0.4227941176470588,NA,NA,0.03551514721028519,0.4632352941176471,NA,NA,159.28518040974942,0.5
24970,2011,7.534056611469125,0.6305147058823529,NA,NA,0.0168554476806904,0.3786764705882353,NA,NA,148.48770650227866,0.4411764705882353
25060,2011,11.27792966908645,0.8529411764705882,NA,NA,0.008687870863487485,0.3382352941176471,NA,NA,143.39741643269858,0.39705882352941174
25150,2011,4.332855093256815,0.21691176470588236,NA,NA,0.032758959575443884,0.4485294117647059,NA,NA,203.10937627156585,0.7647058823529411
25250,2011,14.06209992659987,0.9007352941176471,NA,NA,0.01884587840639252,0.38786764705882354,NA,NA,139.5352630615235,0.3639705882352941
25340,2011,4.932481461161355,0.29411764705882354,NA,NA,0,0.001838235294117647,NA,NA,230.7446111043295,0.9283088235294118
25430,2011,5.9483574422063,0.4411764705882353,NA,NA,0.05417118093174431,0.5386029411764706,NA,NA,177.40397135416674,0.6084558823529411
25490,2011,3.752066115702479,0.1323529411764706,NA,NA,0.06297229219143577,0.5661764705882353,NA,NA,208.81097284952818,0.8033088235294118
25620,2011,3.395522388059701,0.10477941176470588,NA,NA,0.07363770250368189,0.6047794117647058,NA,NA,209.4199244181315,0.8069852941176471
25710,2011,2.171388173509064,0.03676470588235294,NA,NA,0,0.001838235294117647,NA,NA,202.84395599365234,0.7628676470588235
25810,2011,7.636800962116657,0.6470588235294118,NA,NA,0.08894423196655697,0.6433823529411765,NA,NA,152.37214152018242,0.4650735294117647
25900,2011,17.44658653741659,0.9136029411764706,NA,NA,0,0.001838235294117647,NA,NA,250.68152745564782,0.9705882352941176
25990,2011,3.883495145631068,0.15992647058823528,NA,NA,0.140331181588549,0.7297794117647058,NA,NA,177.103293100993,0.6066176470588235
26080,2011,4.859529233105543,0.28308823529411764,NA,NA,0,0.001838235294117647,NA,NA,255,0.9779411764705882
26170,2011,3.71118868271174,0.12683823529411764,NA,NA,0,0.001838235294117647,NA,NA,231.05651601155608,0.9319852941176471
26260,2011,6.666666666666667,0.5238970588235294,NA,NA,0.06369426751592357,0.5698529411764706,NA,NA,198.33710225423175,0.7352941176470589
26350,2011,15.17272468444529,0.90625,NA,NA,0.009816625436839832,0.3474264705882353,NA,NA,149.0752652486165,0.4540441176470588
26430,2011,4.076620825147348,0.1875,NA,NA,0.09907856930545923,0.6727941176470589,NA,NA,171.31599934895834,0.5680147058823529
26490,2011,3.07436643124221,0.07904411764705882,NA,NA,0,0.001838235294117647,NA,NA,197.50606028238943,0.7334558823529411
26610,2011,8.141858141858142,0.7003676470588235,NA,NA,0.049620403910087825,0.5110294117647058,NA,NA,118.95783042907728,0.19852941176470587
26670,2011,4.545454545454546,0.23713235294117646,NA,NA,0,0.001838235294117647,NA,NA,212.47058232625332,0.8216911764705882
26700,2011,6.375593715747169,0.5018382352941176,NA,NA,0.07225172500993461,0.5992647058823529,NA,NA,193.89521662394216,0.7150735294117647
26730,2011,6.899841017488076,0.5533088235294118,NA,NA,0.06092916984006093,0.5569852941176471,NA,NA,240.41021728515616,0.9595588235294118
26810,2011,5.978460408762698,0.4485294117647059,NA,NA,0,0.001838235294117647,NA,NA,217.93534215291342,0.8639705882352942
26890,2011,4.134509371554575,0.1948529411764706,NA,NA,0.25667351129363447,0.8125,NA,NA,158.97825113932282,0.49816176470588236
26980,2011,8.533771500489442,0.7426470588235294,NA,NA,0.006265036086607859,0.3235294117647059,NA,NA,153.07038879394543,0.46875
27070,2011,5.09349679964419,0.31066176470588236,NA,NA,0.010540906623378676,0.35294117647058826,NA,NA,189.4089495340984,0.6893382352941176
